hour_timestamp,high_price,low_price,open_price,close_price
2024-04-12 10:00:00.000 UTC,3344.27,3333.13,3344.27,3333.13
2024-04-12 09:00:00.000 UTC,3358.97,3342.47,3355.74,3346.85
2024-04-12 08:00:00.000 UTC,3361.71,3343.72,3344.18,3356.51
2024-04-12 07:00:00.000 UTC,3368.44,3340.89,3367.14,3342.62
2024-04-12 06:00:00.000 UTC,3374.44,3360.31,3374.44,3366.25
2024-04-12 05:00:00.000 UTC,3386.85,3368.56,3386.85,3368.56
2024-04-12 04:00:00.000 UTC,3393.27,3375.1,3375.1,3389.57
2024-04-12 03:00:00.000 UTC,3383.96,3366.95,3374.81,3366.95
2024-04-12 02:00:00.000 UTC,3384.68,3367.52,3371.43,3376.49
2024-04-12 01:00:00.000 UTC,3384.96,3351.52,3384.96,3368.45
2024-04-12 00:00:00.000 UTC,3390.83,3362.87,3362.87,3385.66
2024-04-11 23:00:00.000 UTC,3377.73,3354.61,3375.57,3370.36
2024-04-11 22:00:00.000 UTC,3378.79,3360.6,3360.6,3373.3
2024-04-11 21:00:00.000 UTC,3377.1,3356.22,3377.1,3359.31
2024-04-11 20:00:00.000 UTC,3384.13,3366.75,3367.89,3371.32
2024-04-11 19:00:00.000 UTC,3378.62,3355.68,3355.68,3376.49
2024-04-11 18:00:00.000 UTC,3367.6,3351.05,3360.23,3351.05
2024-04-11 17:00:00.000 UTC,3376.27,3348.3,3348.3,3358.9
2024-04-11 16:00:00.000 UTC,3352.82,3320.3,3326.18,3341.62
2024-04-11 15:00:00.000 UTC,3335.71,3311.51,3335.71,3314.85
2024-04-11 14:00:00.000 UTC,3361.72,3316.96,3361.72,3334.65
2024-04-11 13:00:00.000 UTC,3380.75,3342.63,3376.32,3350.12
2024-04-11 12:00:00.000 UTC,3387.14,3363.87,3365.39,3366.81
2024-04-11 11:00:00.000 UTC,3389.12,3373.05,3389.12,3373.05
2024-04-11 10:00:00.000 UTC,3401.29,3386.58,3397.27,3386.58
2024-04-11 09:00:00.000 UTC,3424.62,3396.52,3414.58,3396.52
2024-04-11 08:00:00.000 UTC,3417.47,3403.39,3408.55,3417.47
2024-04-11 07:00:00.000 UTC,3426.92,3412.39,3412.39,3420.57
2024-04-11 06:00:00.000 UTC,3397.14,3382.54,3382.54,3397.14
2024-04-11 05:00:00.000 UTC,3399.85,3376.87,3392.89,3388.5
2024-04-11 04:00:00.000 UTC,3394.07,3379.8,3379.8,3394.07
2024-04-11 03:00:00.000 UTC,3382.31,3360.56,3360.56,3372.6
2024-04-11 02:00:00.000 UTC,3366.03,3333.99,3333.99,3362.13
2024-04-11 01:00:00.000 UTC,3360.67,3332.68,3342.71,3338.11
2024-04-11 00:00:00.000 UTC,3355.45,3335.21,3342.19,3340.81
2024-04-10 23:00:00.000 UTC,3357.58,3333.36,3333.36,3337.73
2024-04-10 22:00:00.000 UTC,3355.61,3332.76,3333.07,3332.76
2024-04-10 21:00:00.000 UTC,3340.13,3322.38,3336.78,3332.32
2024-04-10 20:00:00.000 UTC,3348.8,3327.78,3336.8,3336.66
2024-04-10 19:00:00.000 UTC,3351.71,3327.68,3343.21,3336.29
2024-04-10 18:00:00.000 UTC,3388.98,3344.09,3388.98,3356.5
2024-04-10 17:00:00.000 UTC,3414.83,3385.68,3414.83,3393.69
2024-04-10 16:00:00.000 UTC,3412.78,3381.38,3394.5,3412.78
2024-04-10 15:00:00.000 UTC,3416.32,3381.59,3416.32,3394.08
2024-04-10 14:00:00.000 UTC,3424.97,3361.63,3362.43,3413.42
2024-04-10 13:00:00.000 UTC,3370.14,3341.91,3370.14,3353.18
2024-04-10 12:00:00.000 UTC,3395.64,3320.63,3392.95,3373.07
2024-04-10 11:00:00.000 UTC,3407.75,3381.42,3386.03,3389.22
2024-04-10 10:00:00.000 UTC,3390.89,3364.05,3387.67,3387.25
2024-04-10 09:00:00.000 UTC,3393.23,3372.12,3392.27,3383.05
2024-04-10 08:00:00.000 UTC,3398.4,3381.92,3398.4,3392.41
2024-04-10 07:00:00.000 UTC,3405.97,3395.85,3399.29,3400.65
2024-04-10 06:00:00.000 UTC,3418.22,3390.41,3394.55,3406.93
2024-04-10 05:00:00.000 UTC,3406.02,3386.85,3386.85,3393.53
