hour_timestamp,high_price,low_price,open_price,close_price
2024-04-12 10:00:00.000 UTC,70716.79,70692.33,70704.23,70701.21
2024-04-12 09:00:00.000 UTC,70882.19,70679.87,70830.82,70714.19
2024-04-12 08:00:00.000 UTC,70938.02,70691.27,70691.27,70812.97
2024-04-12 07:00:00.000 UTC,70975.08,70682.81,70948.73,70682.81
2024-04-12 06:00:00.000 UTC,71040.56,70860.16,71031.94,70929.36
2024-04-12 05:00:00.000 UTC,71202.41,70982.52,71202.41,70982.52
2024-04-12 04:00:00.000 UTC,71159.3,70893.24,70925.43,71159.3
2024-04-12 03:00:00.000 UTC,70928.59,70747.04,70747.04,70867.68
2024-04-12 02:00:00.000 UTC,70766,70317.18,70342.79,70766
2024-04-12 01:00:00.000 UTC,70358.54,70246.68,70353.64,70337.71
2024-04-12 00:00:00.000 UTC,70386.1,70112.1,70112.1,70386.1
2024-04-11 23:00:00.000 UTC,70267.48,70058.19,70267.48,70155.4
2024-04-11 22:00:00.000 UTC,70293.52,70155.1,70222.99,70275.75
2024-04-11 21:00:00.000 UTC,70578.75,70241.43,70578.75,70247.13
2024-04-11 20:00:00.000 UTC,70698.03,70375.84,70375.84,70583.16
2024-04-11 19:00:00.000 UTC,70431.43,70141.75,70170.22,70388.18
2024-04-11 18:00:00.000 UTC,70327.03,70147.54,70314.09,70147.54
2024-04-11 17:00:00.000 UTC,70352.66,70070.3,70102.54,70311.78
2024-04-11 16:00:00.000 UTC,70132.51,69768.67,70016.23,69967.83
2024-04-11 15:00:00.000 UTC,70006.54,69766.62,70006.54,69942.81
2024-04-11 14:00:00.000 UTC,70319,69894.02,70319,70054.32
2024-04-11 13:00:00.000 UTC,70976.07,69926.36,70899.36,69966.21
2024-04-11 12:00:00.000 UTC,70881.56,70080.73,70080.73,70808.22
2024-04-11 11:00:00.000 UTC,70621.27,70291.22,70613.65,70291.22
2024-04-11 10:00:00.000 UTC,70805.78,70621.72,70741.5,70621.72
2024-04-11 09:00:00.000 UTC,71185.11,70734.42,71185.11,70734.42
2024-04-11 08:00:00.000 UTC,71233.33,70840.4,70986.41,71233.33
2024-04-11 07:00:00.000 UTC,71209.77,70786.66,70786.66,71036.08
2024-04-11 06:00:00.000 UTC,70844.41,70641.36,70641.36,70826.35
2024-04-11 05:00:00.000 UTC,70713.64,70601.97,70647.51,70633.33
2024-04-11 04:00:00.000 UTC,70891.35,70560,70891.35,70621.73
2024-04-11 03:00:00.000 UTC,70941.88,70869.96,70911.66,70914.13
2024-04-11 02:00:00.000 UTC,70951.89,70540.56,70565.66,70854.96
2024-04-11 01:00:00.000 UTC,70636.22,70417.55,70424.62,70579.51
2024-04-11 00:00:00.000 UTC,70584.14,70371.24,70584.14,70395.28
2024-04-10 23:00:00.000 UTC,70635.65,70529.47,70616.69,70529.47
2024-04-10 22:00:00.000 UTC,70875.39,69932.72,69932.72,70647.63
2024-04-10 21:00:00.000 UTC,69859.19,69682.26,69835.87,69785.37
2024-04-10 20:00:00.000 UTC,70023.39,69836.21,69846.3,69858.11
2024-04-10 19:00:00.000 UTC,69836.13,69295.79,69332.7,69836.13
2024-04-10 18:00:00.000 UTC,69468.32,69220,69468.32,69378.72
2024-04-10 17:00:00.000 UTC,69763.06,69332.76,69498.42,69461.95
2024-04-10 16:00:00.000 UTC,69415.74,68689.64,68689.64,69415.74
2024-04-10 15:00:00.000 UTC,68792.54,68511.97,68792.54,68652.73
2024-04-10 14:00:00.000 UTC,68883.73,68157.49,68160.8,68842.79
2024-04-10 13:00:00.000 UTC,68082.4,67752.36,68082.4,67960.53
2024-04-10 12:00:00.000 UTC,69152.02,68082.65,69131.56,68185.01
2024-04-10 11:00:00.000 UTC,69191.84,69003.75,69048.38,69122.04
2024-04-10 10:00:00.000 UTC,69203.65,68854.54,69155.42,68959.19
2024-04-10 09:00:00.000 UTC,69233.94,69076.73,69112.25,69100.71
2024-04-10 08:00:00.000 UTC,69509.92,69063.9,69509.92,69063.9
2024-04-10 07:00:00.000 UTC,69534.85,69417.44,69417.44,69469.89
2024-04-10 06:00:00.000 UTC,69478.32,69270.24,69343.5,69461.36
2024-04-10 05:00:00.000 UTC,69373.66,69151.97,69151.97,69373.66
2024-04-10 04:00:00.000 UTC,69161.05,69063.8,69137.08,69161.05
2024-04-10 03:00:00.000 UTC,69095.98,68651.57,68651.57,69095.98
2024-04-10 02:00:00.000 UTC,69401.02,68718.74,69118,68718.74
2024-04-10 01:00:00.000 UTC,69160.94,68768.25,69160.94,68929.09
2024-04-10 00:00:00.000 UTC,69299.83,69102.92,69167.8,69144.19
2024-04-09 23:00:00.000 UTC,69369.78,68945.19,69360.92,69177.85
2024-04-09 22:00:00.000 UTC,69441.15,69190.47,69207.15,69396.81
2024-04-09 21:00:00.000 UTC,69233.14,69070.56,69189.72,69187.43
2024-04-09 20:00:00.000 UTC,69228.96,69103.6,69103.6,69151.7
2024-04-09 19:00:00.000 UTC,69105.89,68761.39,68904.81,69016.7
2024-04-09 18:00:00.000 UTC,68964.36,68854.77,68870.22,68891.71
2024-04-09 17:00:00.000 UTC,68925.65,68641.29,68755.49,68876.12
2024-04-09 16:00:00.000 UTC,69310.81,68837.32,69299.19,68837.32
2024-04-09 15:00:00.000 UTC,69337.89,68984.57,69271.54,69206.05
2024-04-09 14:00:00.000 UTC,70489.01,69216.55,70308.26,69216.55
2024-04-09 13:00:00.000 UTC,70983.66,70448.79,70983.66,70448.79
2024-04-09 12:00:00.000 UTC,71018.4,70755.43,70812.89,71018.4
2024-04-09 11:00:00.000 UTC,70948.57,70674.5,70674.5,70784.04
2024-04-09 10:00:00.000 UTC,70690.45,70479.41,70494.57,70690.45
2024-04-09 09:00:00.000 UTC,70779.87,70483.11,70631.93,70483.11
2024-04-09 08:00:00.000 UTC,70511.86,69974.1,70511.86,70408.32
2024-04-09 07:00:00.000 UTC,71015.53,70562.25,70829.89,70595.85
2024-04-09 06:00:00.000 UTC,71318.49,70907.54,71240.99,70907.54
2024-04-09 05:00:00.000 UTC,71455.47,71220.82,71389.54,71268.67
2024-04-09 04:00:00.000 UTC,71456.04,71231.72,71456.04,71431.74
2024-04-09 03:00:00.000 UTC,71724.03,71434.14,71676.66,71438.85
2024-04-09 02:00:00.000 UTC,71691.37,71393.55,71406.11,71691.37
2024-04-09 01:00:00.000 UTC,71587.88,71238.26,71579.34,71406.11
2024-04-09 00:00:00.000 UTC,71858.52,71543.57,71788.03,71563.8
2024-04-08 23:00:00.000 UTC,72026.4,71796.94,71924.56,71796.94
2024-04-08 22:00:00.000 UTC,71869.17,71811.87,71846.95,71857.32
2024-04-08 21:00:00.000 UTC,71986.14,71786.4,71836.52,71786.4
2024-04-08 20:00:00.000 UTC,71877.36,71688.4,71866.66,71840.72
2024-04-08 19:00:00.000 UTC,72116.94,71893.53,72066.11,71893.53
2024-04-08 18:00:00.000 UTC,72247.37,71847.83,71847.83,72069.39
2024-04-08 17:00:00.000 UTC,71951.38,71652.43,71951.38,71723.68
2024-04-08 16:00:00.000 UTC,72077.64,71906.49,71940.17,71979.97
2024-04-08 15:00:00.000 UTC,71979.8,71762.5,71762.5,71979.8
2024-04-08 14:00:00.000 UTC,72079.19,71592.46,72079.19,71651.79
2024-04-08 13:00:00.000 UTC,72303.95,71922.93,72303.95,72075.77
2024-04-08 12:00:00.000 UTC,72705.33,72284.78,72445.51,72361.58
2024-04-08 11:00:00.000 UTC,72592.85,72346.05,72346.05,72413.7
2024-04-08 10:00:00.000 UTC,72359.48,71986.18,72206.71,72359.48
2024-04-08 09:00:00.000 UTC,72307.71,71843.48,71843.48,72192.41
2024-04-08 08:00:00.000 UTC,71492.42,70614.84,70614.84,71492.42
2024-04-08 07:00:00.000 UTC,70679.17,69814.69,69814.69,70679.17
2024-04-08 06:00:00.000 UTC,69825.81,69764.78,69788.99,69792.72
2024-04-08 05:00:00.000 UTC,69795.5,69491.08,69491.08,69795.5
2024-04-08 04:00:00.000 UTC,69514.6,69411.56,69514.6,69469.79
2024-04-08 03:00:00.000 UTC,69471.43,69237.06,69279.57,69471.43
2024-04-08 02:00:00.000 UTC,69516.48,69251.56,69512.4,69251.56
2024-04-08 01:00:00.000 UTC,69750.58,69406.91,69413.66,69508.21
2024-04-08 00:00:00.000 UTC,69511.71,69343.2,69511.71,69408.73
2024-04-07 23:00:00.000 UTC,69536.5,69360.48,69360.48,69536.5
2024-04-07 22:00:00.000 UTC,69429.04,69079.78,69220.83,69429.04
2024-04-07 21:00:00.000 UTC,69486.08,69257.97,69486.08,69259.35
2024-04-07 20:00:00.000 UTC,69517.17,69191.1,69255.26,69434.79
2024-04-07 19:00:00.000 UTC,69523.64,69250.23,69523.64,69250.23
2024-04-07 18:00:00.000 UTC,69782.39,69444.51,69782.39,69522.45
2024-04-07 17:00:00.000 UTC,70074.63,69733.58,70074.63,69757.28
2024-04-07 16:00:00.000 UTC,70160.72,69641.94,69714.09,70160.72
2024-04-07 15:00:00.000 UTC,69887.53,69572.85,69689.34,69618.84
2024-04-07 14:00:00.000 UTC,69640.49,69367.97,69494.42,69640.49
2024-04-07 13:00:00.000 UTC,69521.46,69443.77,69486.56,69503.24
2024-04-07 12:00:00.000 UTC,69482.02,69337.95,69456.8,69450.01
2024-04-07 11:00:00.000 UTC,69447.3,69347.12,69431.16,69418.52
2024-04-07 10:00:00.000 UTC,69497.29,69288.32,69322.89,69495.21
2024-04-07 09:00:00.000 UTC,69596.02,69303.85,69591.25,69303.85
2024-04-07 08:00:00.000 UTC,69608.44,69445.22,69448.64,69608.44
2024-04-07 07:00:00.000 UTC,69464.54,69256.26,69256.26,69433.27
2024-04-07 06:00:00.000 UTC,69431.77,69280.93,69431.77,69316.74
2024-04-07 05:00:00.000 UTC,69454.91,69378.53,69378.53,69401.72
2024-04-07 04:00:00.000 UTC,69493.62,69207.21,69443.33,69396.6
2024-04-07 03:00:00.000 UTC,69433.32,69322.6,69360.65,69433.32
2024-04-07 02:00:00.000 UTC,69652.34,69453.56,69529.24,69453.56
2024-04-07 01:00:00.000 UTC,69424.5,68968.13,68968.13,69411.33
2024-04-07 00:00:00.000 UTC,69004.13,68822.04,68822.04,68952.4
2024-04-06 23:00:00.000 UTC,69380.88,68899.96,68957.49,68899.96
2024-04-06 22:00:00.000 UTC,68816.97,68356.49,68356.49,68816.97
2024-04-06 21:00:00.000 UTC,68440.62,68354.12,68408.87,68354.12
2024-04-06 20:00:00.000 UTC,68400.07,68267.55,68354.63,68400.07
2024-04-06 19:00:00.000 UTC,68401.09,68334.01,68347.3,68338.79
2024-04-06 18:00:00.000 UTC,68358.79,68241.89,68339.25,68306.18
2024-04-06 17:00:00.000 UTC,68391.72,68106.99,68132.11,68345.32
2024-04-06 16:00:00.000 UTC,68211.35,68118.24,68189.77,68130.91
2024-04-06 15:00:00.000 UTC,68246.89,68046.96,68046.96,68201.89
2024-04-06 14:00:00.000 UTC,68052.99,67761.58,67761.58,68048.92
2024-04-06 13:00:00.000 UTC,67861.5,67720.54,67861.5,67754.19
2024-04-06 12:00:00.000 UTC,67881.29,67787.87,67817.54,67826.46
2024-04-06 11:00:00.000 UTC,67998.7,67805.01,67968.18,67864.55
2024-04-06 10:00:00.000 UTC,67992.77,67887.56,67958.76,67960.1
2024-04-06 09:00:00.000 UTC,68227.22,67949.32,68187.03,68019.79
2024-04-06 08:00:00.000 UTC,68171.42,68024.65,68119.89,68136.27
2024-04-06 07:00:00.000 UTC,68230.73,68087.38,68230.73,68181.71
2024-04-06 06:00:00.000 UTC,68219.68,68047.64,68109.69,68219.68
2024-04-06 05:00:00.000 UTC,68252.66,67857.88,67857.88,68122.52
2024-04-06 04:00:00.000 UTC,67918.94,67810.57,67865.03,67858.22
2024-04-06 03:00:00.000 UTC,67950.24,67672.42,67672.42,67834.22
2024-04-06 02:00:00.000 UTC,67845.85,67644.17,67804.8,67671.44
2024-04-06 01:00:00.000 UTC,68041.93,67878.44,67994.31,67878.44
2024-04-06 00:00:00.000 UTC,68058.99,67825.27,67916.94,67967.99
2024-04-05 23:00:00.000 UTC,67988.16,67701.81,67701.81,67988.16
2024-04-05 22:00:00.000 UTC,67822.11,67701.88,67737.98,67795.17
2024-04-05 21:00:00.000 UTC,67890.44,67744.42,67768,67796.99
2024-04-05 20:00:00.000 UTC,67830.67,67596.3,67674.65,67752.91
2024-04-05 19:00:00.000 UTC,67986,67717.97,67717.97,67745.87
2024-04-05 18:00:00.000 UTC,67780.66,67540.94,67602.68,67718.88
2024-04-05 17:00:00.000 UTC,67995.46,67624.73,67956.45,67624.73
2024-04-05 16:00:00.000 UTC,68206.84,67873.01,68059.55,67889.97
2024-04-05 15:00:00.000 UTC,68260.9,67732.71,68260.9,68009.03
